Date_Time,Day_Of_The_Week,Call_Volume,Calls_Dropped,Suspensions,Holiday,Campaign,Service_Outage,Agents_On_Duty,Svc_Level,Transferred_Calls_Percentage
9/25/2021 18:00,Saturday,150,21,NO,NO,NO,NO,18,87,59
9/26/2021 0:00,Sunday,19,42,NO,NO,NO,NO,18,91,53
9/26/2021 6:00,Sunday,315,36,NO,NO,NO,NO,18,84,61
9/26/2021 12:00,Sunday,381,45,NO,NO,NO,NO,15,81,52
9/26/2021 18:00,Sunday,171,58,NO,NO,NO,NO,18,94,62
9/27/2021 0:00,Monday,520,45,NO,NO,YES,NO,15,93,54
9/27/2021 6:00,Monday,666,21,NO,NO,YES,YES,18,80,58
9/27/2021 12:00,Monday,640,51,NO,NO,YES,NO,17,90,59
9/27/2021 18:00,Monday,549,22,NO,NO,YES,NO,15,86,59
9/28/2021 0:00,Tuesday,18,25,NO,NO,NO,NO,17,80,53
9/28/2021 6:00,Tuesday,559,37,NO,NO,NO,YES,15,82,59
9/28/2021 12:00,Tuesday,350,36,NO,NO,NO,NO,18,82,52
9/28/2021 18:00,Tuesday,159,39,NO,NO,NO,NO,18,95,57
9/29/2021 0:00,Wednesday,551,34,YES,NO,NO,NO,16,86,60
9/29/2021 6:00,Wednesday,510,43,YES,NO,NO,NO,15,94,65
9/29/2021 12:00,Wednesday,502,51,YES,NO,NO,NO,17,92,50
9/29/2021 18:00,Wednesday,543,50,YES,NO,NO,NO,17,92,62
9/30/2021 0:00,Thursday,18,58,NO,NO,NO,NO,18,88,56
9/30/2021 6:00,Thursday,346,23,NO,NO,NO,NO,18,80,59
9/30/2021 12:00,Thursday,391,30,NO,NO,NO,NO,18,92,63
9/30/2021 18:00,Thursday,528,49,NO,NO,NO,YES,18,92,50
10/1/2021 0:00,Friday,509,27,NO,NO,YES,NO,17,86,53
10/1/2021 6:00,Friday,638,27,NO,NO,YES,NO,15,88,64
10/1/2021 12:00,Friday,507,36,NO,NO,YES,NO,15,94,60
10/1/2021 18:00,Friday,551,23,NO,NO,YES,YES,15,93,59
10/2/2021 0:00,Saturday,19,30,NO,NO,NO,NO,16,84,65
10/2/2021 6:00,Saturday,308,60,NO,NO,NO,NO,17,87,54
10/2/2021 12:00,Saturday,343,29,NO,NO,NO,NO,18,88,58
10/2/2021 18:00,Saturday,648,40,NO,NO,NO,YES,18,84,52
10/3/2021 0:00,Sunday,19,48,NO,NO,NO,NO,17,92,58
10/3/2021 6:00,Sunday,312,33,NO,NO,NO,NO,17,83,59
10/3/2021 12:00,Sunday,384,52,NO,NO,NO,NO,17,92,51
10/3/2021 18:00,Sunday,169,34,NO,NO,NO,NO,18,94,65
10/4/2021 0:00,Monday,652,37,NO,NO,YES,NO,18,94,58
10/4/2021 6:00,Monday,681,26,NO,NO,YES,NO,18,85,52
10/4/2021 12:00,Monday,671,25,NO,NO,YES,NO,18,95,52
10/4/2021 18:00,Monday,570,30,NO,NO,YES,NO,18,92,64
10/5/2021 0:00,Tuesday,19,39,NO,NO,NO,NO,15,82,63
10/5/2021 6:00,Tuesday,335,28,NO,NO,NO,NO,16,93,63
10/5/2021 12:00,Tuesday,620,53,NO,NO,NO,YES,15,81,54
10/5/2021 18:00,Tuesday,688,30,NO,NO,NO,YES,18,91,63
10/6/2021 0:00,Wednesday,556,52,YES,NO,NO,YES,18,89,64
10/6/2021 6:00,Wednesday,503,50,YES,NO,NO,NO,17,95,56
10/6/2021 12:00,Wednesday,500,40,YES,NO,NO,YES,18,91,51
10/6/2021 18:00,Wednesday,596,58,YES,NO,NO,YES,16,89,57
10/7/2021 0:00,Thursday,594,23,NO,NO,NO,YES,17,86,56
10/7/2021 6:00,Thursday,678,48,NO,NO,NO,YES,17,91,54
10/7/2021 12:00,Thursday,691,47,NO,NO,NO,YES,16,86,63
10/7/2021 18:00,Thursday,174,25,NO,NO,NO,NO,17,81,60
10/8/2021 0:00,Friday,566,59,NO,NO,YES,NO,17,80,61
10/8/2021 6:00,Friday,505,51,NO,NO,YES,NO,16,89,53
10/8/2021 12:00,Friday,689,60,NO,NO,YES,YES,15,93,62
10/8/2021 18:00,Friday,659,51,NO,NO,YES,NO,16,95,59
10/9/2021 0:00,Saturday,16,59,NO,NO,NO,NO,15,80,58
10/9/2021 6:00,Saturday,329,31,NO,NO,NO,NO,15,92,50
10/9/2021 12:00,Saturday,383,55,NO,NO,NO,NO,17,95,60
10/9/2021 18:00,Saturday,503,21,NO,NO,NO,YES,16,88,59
10/10/2021 0:00,Sunday,15,22,NO,NO,NO,NO,15,93,50
10/10/2021 6:00,Sunday,320,58,NO,NO,NO,NO,16,91,50
10/10/2021 12:00,Sunday,375,43,NO,NO,NO,NO,16,80,52
10/10/2021 18:00,Sunday,533,34,NO,NO,NO,YES,18,80,58
10/11/2021 0:00,Monday,579,41,NO,NO,YES,YES,15,91,51
10/11/2021 6:00,Monday,672,22,NO,NO,YES,NO,15,82,65
10/11/2021 12:00,Monday,522,57,NO,NO,YES,NO,15,82,55
10/11/2021 18:00,Monday,698,56,NO,NO,YES,NO,16,92,56
10/12/2021 0:00,Tuesday,19,20,NO,NO,NO,NO,15,87,51
10/12/2021 6:00,Tuesday,331,31,NO,NO,NO,NO,16,87,50
10/12/2021 12:00,Tuesday,345,50,NO,NO,NO,NO,18,90,53
10/12/2021 18:00,Tuesday,154,37,NO,NO,NO,NO,15,80,58
10/13/2021 0:00,Wednesday,575,59,YES,NO,NO,NO,18,88,59
10/13/2021 6:00,Wednesday,554,29,YES,NO,NO,YES,17,86,64
10/13/2021 12:00,Wednesday,589,32,YES,NO,NO,NO,18,83,53
10/13/2021 18:00,Wednesday,526,51,YES,NO,NO,NO,17,91,55
10/14/2021 0:00,Thursday,17,44,NO,NO,NO,NO,18,82,56
10/14/2021 6:00,Thursday,697,23,NO,NO,NO,YES,15,90,51
10/14/2021 12:00,Thursday,384,45,NO,NO,NO,NO,16,94,60
10/14/2021 18:00,Thursday,150,55,NO,NO,NO,NO,15,90,53
10/15/2021 0:00,Friday,641,44,NO,NO,YES,NO,16,81,51
10/15/2021 6:00,Friday,512,57,NO,NO,YES,NO,17,91,58
10/15/2021 12:00,Friday,630,49,NO,NO,YES,NO,18,84,58
10/15/2021 18:00,Friday,550,22,NO,NO,YES,YES,17,83,63
10/16/2021 0:00,Saturday,15,29,NO,NO,NO,NO,15,88,65
10/16/2021 6:00,Saturday,532,43,NO,NO,NO,YES,15,84,55
10/16/2021 12:00,Saturday,511,26,NO,NO,NO,YES,17,84,54
10/16/2021 18:00,Saturday,162,54,NO,NO,NO,NO,15,94,50
10/17/2021 0:00,Sunday,19,54,NO,NO,NO,NO,17,84,56
10/17/2021 6:00,Sunday,568,48,NO,NO,NO,YES,16,84,52
10/17/2021 12:00,Sunday,363,39,NO,NO,NO,NO,16,81,65
10/17/2021 18:00,Sunday,180,45,NO,NO,NO,NO,18,93,60
10/18/2021 0:00,Monday,528,54,NO,NO,YES,NO,17,86,55
10/18/2021 6:00,Monday,646,23,NO,NO,YES,NO,17,91,63
10/18/2021 12:00,Monday,573,39,NO,NO,YES,NO,17,80,63
10/18/2021 18:00,Monday,598,32,NO,NO,YES,YES,16,84,54
10/19/2021 0:00,Tuesday,15,27,NO,NO,NO,NO,15,90,58
10/19/2021 6:00,Tuesday,328,34,NO,NO,NO,NO,17,88,57
10/19/2021 12:00,Tuesday,569,28,NO,NO,NO,YES,15,80,55
10/19/2021 18:00,Tuesday,164,45,NO,NO,NO,NO,15,93,55
10/20/2021 0:00,Wednesday,512,42,YES,NO,NO,YES,15,88,62
10/20/2021 6:00,Wednesday,558,36,YES,NO,NO,YES,17,92,60
10/20/2021 12:00,Wednesday,540,55,YES,NO,NO,NO,17,80,59
10/20/2021 18:00,Wednesday,566,35,YES,NO,NO,NO,15,82,52
10/21/2021 0:00,Thursday,18,51,NO,NO,NO,NO,17,85,65
10/21/2021 6:00,Thursday,596,49,NO,NO,NO,YES,16,88,54
10/21/2021 12:00,Thursday,395,59,NO,NO,NO,NO,16,87,57
10/21/2021 18:00,Thursday,176,53,NO,NO,NO,NO,15,90,57
10/22/2021 0:00,Friday,658,56,NO,NO,YES,YES,16,82,58
10/22/2021 6:00,Friday,500,45,NO,NO,YES,NO,17,81,54
10/22/2021 12:00,Friday,642,31,NO,NO,YES,NO,16,82,56
10/22/2021 18:00,Friday,571,25,NO,NO,YES,NO,17,93,50
10/23/2021 0:00,Saturday,17,59,NO,NO,NO,NO,17,92,65
10/23/2021 6:00,Saturday,663,58,NO,NO,NO,YES,15,94,55
10/23/2021 12:00,Saturday,650,36,NO,NO,NO,YES,16,91,52
10/23/2021 18:00,Saturday,173,34,NO,NO,NO,NO,15,92,53
10/24/2021 0:00,Sunday,684,45,NO,NO,NO,YES,18,85,64
10/24/2021 6:00,Sunday,304,44,NO,NO,NO,NO,16,92,57
10/24/2021 12:00,Sunday,398,39,NO,NO,NO,NO,16,89,58
10/24/2021 18:00,Sunday,178,52,NO,NO,NO,NO,17,87,59
10/25/2021 0:00,Monday,525,33,NO,NO,YES,NO,15,88,61
10/25/2021 6:00,Monday,616,38,NO,NO,YES,YES,18,80,52
10/25/2021 12:00,Monday,694,24,NO,NO,YES,NO,18,84,50
10/25/2021 18:00,Monday,630,44,NO,NO,YES,NO,15,81,53
10/26/2021 0:00,Tuesday,18,24,NO,NO,NO,NO,17,88,59
10/26/2021 6:00,Tuesday,548,40,NO,NO,NO,YES,18,88,55
10/26/2021 12:00,Tuesday,382,36,NO,NO,NO,NO,18,91,63
10/26/2021 18:00,Tuesday,152,43,NO,NO,NO,NO,17,80,57
10/27/2021 0:00,Wednesday,593,26,YES,NO,NO,YES,15,85,61
10/27/2021 6:00,Wednesday,515,55,YES,NO,NO,YES,16,82,58
10/27/2021 12:00,Wednesday,550,25,YES,NO,NO,YES,18,90,56
10/27/2021 18:00,Wednesday,562,51,YES,NO,NO,NO,17,82,58
10/28/2021 0:00,Thursday,19,24,NO,NO,NO,NO,18,95,65
10/28/2021 6:00,Thursday,347,27,NO,NO,NO,NO,17,84,65
10/28/2021 12:00,Thursday,372,36,NO,NO,NO,NO,16,82,60
10/28/2021 18:00,Thursday,157,40,NO,NO,NO,NO,18,94,53
10/29/2021 0:00,Friday,544,33,NO,NO,YES,NO,17,88,61
10/29/2021 6:00,Friday,522,28,NO,NO,YES,NO,17,85,58
10/29/2021 12:00,Friday,555,39,NO,NO,YES,YES,18,87,54
10/29/2021 18:00,Friday,597,43,NO,NO,YES,NO,17,84,64
10/30/2021 0:00,Saturday,634,58,NO,NO,NO,YES,18,90,61
10/30/2021 6:00,Saturday,503,53,NO,NO,NO,YES,17,86,59
10/30/2021 12:00,Saturday,355,28,NO,NO,NO,NO,18,89,64
10/30/2021 18:00,Saturday,158,30,NO,NO,NO,NO,17,92,62
10/31/2021 0:00,Sunday,16,29,NO,NO,NO,NO,16,89,55
10/31/2021 6:00,Sunday,323,41,NO,NO,NO,NO,15,95,52
10/31/2021 12:00,Sunday,660,39,NO,NO,NO,YES,18,82,54
10/31/2021 18:00,Sunday,170,38,NO,NO,NO,NO,15,92,56
11/1/2021 0:00,Monday,648,50,NO,NO,YES,NO,16,91,55
11/1/2021 6:00,Monday,511,58,NO,NO,YES,NO,15,93,65
11/1/2021 12:00,Monday,668,31,NO,NO,YES,NO,16,94,58
11/1/2021 18:00,Monday,659,37,NO,NO,YES,NO,16,81,60
11/2/2021 0:00,Tuesday,537,38,NO,NO,NO,YES,16,92,62
11/2/2021 6:00,Tuesday,347,23,NO,NO,NO,NO,16,83,64
11/2/2021 12:00,Tuesday,387,37,NO,NO,NO,NO,17,87,54
11/2/2021 18:00,Tuesday,584,31,NO,NO,NO,YES,16,92,54
11/3/2021 0:00,Wednesday,542,26,YES,NO,NO,NO,16,95,61
11/3/2021 6:00,Wednesday,563,60,YES,NO,NO,NO,18,95,58
11/3/2021 12:00,Wednesday,538,42,YES,NO,NO,YES,18,95,62
11/3/2021 18:00,Wednesday,554,21,YES,NO,NO,YES,15,94,62
11/4/2021 0:00,Thursday,18,50,NO,NO,NO,NO,18,94,54
11/4/2021 6:00,Thursday,315,29,NO,NO,NO,NO,18,88,63
11/4/2021 12:00,Thursday,394,37,NO,NO,NO,NO,18,94,53
11/4/2021 18:00,Thursday,581,59,NO,NO,NO,YES,15,82,57
11/5/2021 0:00,Friday,525,51,NO,NO,YES,YES,16,83,52
11/5/2021 6:00,Friday,676,54,NO,NO,YES,NO,16,95,65
11/5/2021 12:00,Friday,518,57,NO,NO,YES,YES,18,81,52
11/5/2021 18:00,Friday,628,46,NO,NO,YES,YES,18,94,60
11/6/2021 0:00,Saturday,16,30,NO,NO,NO,NO,16,83,50
11/6/2021 6:00,Saturday,309,36,NO,NO,NO,NO,17,85,65
11/6/2021 12:00,Saturday,356,43,NO,NO,NO,NO,16,94,53
11/6/2021 18:00,Saturday,167,47,NO,NO,NO,NO,17,95,62
11/7/2021 0:00,Sunday,20,50,NO,NO,NO,NO,15,80,56
11/7/2021 6:00,Sunday,618,59,NO,NO,NO,YES,17,82,57
11/7/2021 12:00,Sunday,645,40,NO,NO,NO,YES,16,83,57
11/7/2021 18:00,Sunday,179,48,NO,NO,NO,NO,17,81,58
11/8/2021 0:00,Monday,671,21,NO,NO,YES,NO,15,95,55
11/8/2021 6:00,Monday,596,31,NO,NO,YES,NO,16,92,51
11/8/2021 12:00,Monday,597,28,NO,NO,YES,NO,15,95,51
11/8/2021 18:00,Monday,618,24,NO,NO,YES,YES,15,93,54
11/9/2021 0:00,Tuesday,15,59,NO,NO,NO,NO,17,93,55
11/9/2021 6:00,Tuesday,500,43,NO,NO,NO,YES,17,94,56
11/9/2021 12:00,Tuesday,628,34,NO,NO,NO,YES,15,80,51
11/9/2021 18:00,Tuesday,521,27,NO,NO,NO,YES,16,94,51
11/10/2021 0:00,Wednesday,599,37,YES,NO,NO,NO,17,88,63
11/10/2021 6:00,Wednesday,522,28,YES,NO,NO,YES,16,83,65
11/10/2021 12:00,Wednesday,535,51,YES,NO,NO,NO,17,93,65
11/10/2021 18:00,Wednesday,529,40,YES,NO,NO,NO,16,86,64
11/11/2021 0:00,Thursday,16,44,NO,NO,NO,NO,15,93,54
11/11/2021 6:00,Thursday,583,55,NO,NO,NO,YES,18,81,54
11/11/2021 12:00,Thursday,664,46,NO,NO,NO,YES,15,94,54
11/11/2021 18:00,Thursday,161,47,NO,NO,NO,NO,18,90,57
11/12/2021 0:00,Friday,548,28,NO,NO,YES,NO,15,95,61
11/12/2021 6:00,Friday,581,37,NO,NO,YES,NO,18,93,59
11/12/2021 12:00,Friday,517,52,NO,NO,YES,NO,15,81,57
11/12/2021 18:00,Friday,557,29,NO,NO,YES,YES,17,95,59
11/13/2021 0:00,Saturday,16,26,NO,NO,NO,NO,15,81,50
11/13/2021 6:00,Saturday,327,31,NO,NO,NO,NO,18,95,56
11/13/2021 12:00,Saturday,372,52,NO,NO,NO,NO,18,84,60
11/13/2021 18:00,Saturday,156,58,NO,NO,NO,NO,15,93,62
11/14/2021 0:00,Sunday,663,40,NO,NO,NO,YES,16,81,54
11/14/2021 6:00,Sunday,334,40,NO,NO,NO,NO,15,84,56
11/14/2021 12:00,Sunday,366,43,NO,NO,NO,NO,15,81,57
11/14/2021 18:00,Sunday,611,50,NO,NO,NO,YES,18,94,64
11/15/2021 0:00,Monday,628,42,NO,NO,YES,NO,17,81,60
11/15/2021 6:00,Monday,543,43,NO,NO,YES,NO,17,90,55
11/15/2021 12:00,Monday,507,57,NO,NO,YES,NO,18,88,56
11/15/2021 18:00,Monday,620,45,NO,NO,YES,NO,18,92,57
11/16/2021 0:00,Tuesday,673,56,NO,NO,NO,YES,16,93,63
11/16/2021 6:00,Tuesday,320,34,NO,NO,NO,NO,18,89,52
11/16/2021 12:00,Tuesday,680,22,NO,NO,NO,YES,16,80,51
11/16/2021 18:00,Tuesday,166,44,NO,NO,NO,NO,17,83,53
11/17/2021 0:00,Wednesday,511,22,YES,NO,NO,NO,15,84,55
11/17/2021 6:00,Wednesday,526,36,YES,NO,NO,NO,17,81,52
11/17/2021 12:00,Wednesday,555,54,YES,NO,NO,NO,17,95,60
11/17/2021 18:00,Wednesday,503,32,YES,NO,NO,NO,18,81,51
11/18/2021 0:00,Thursday,16,59,NO,NO,NO,NO,15,80,51
11/18/2021 6:00,Thursday,305,22,NO,NO,NO,NO,17,83,61
11/18/2021 12:00,Thursday,593,49,NO,NO,NO,YES,15,91,63
11/18/2021 18:00,Thursday,177,51,NO,NO,NO,NO,16,95,54
11/19/2021 0:00,Friday,513,51,NO,NO,YES,YES,18,82,63
11/19/2021 6:00,Friday,618,40,NO,NO,YES,YES,16,86,59
11/19/2021 12:00,Friday,542,30,NO,NO,YES,YES,16,92,65
11/19/2021 18:00,Friday,539,51,NO,NO,YES,NO,18,91,65
11/20/2021 0:00,Saturday,16,49,NO,NO,NO,NO,18,91,63
11/20/2021 6:00,Saturday,322,57,NO,NO,NO,NO,15,94,60
11/20/2021 12:00,Saturday,393,22,NO,NO,NO,NO,16,88,65
11/20/2021 18:00,Saturday,162,21,NO,NO,NO,NO,17,88,57
11/21/2021 0:00,Sunday,18,27,NO,NO,NO,NO,17,90,54
11/21/2021 6:00,Sunday,532,52,NO,NO,NO,YES,16,84,55
11/21/2021 12:00,Sunday,389,43,NO,NO,NO,NO,15,80,50
11/21/2021 18:00,Sunday,165,33,NO,NO,NO,NO,18,94,52
11/22/2021 0:00,Monday,604,27,NO,NO,YES,NO,17,95,58
11/22/2021 6:00,Monday,504,47,NO,NO,YES,NO,18,83,53
11/22/2021 12:00,Monday,614,50,NO,NO,YES,NO,18,93,54
11/22/2021 18:00,Monday,505,36,NO,NO,YES,NO,17,93,60
11/23/2021 0:00,Tuesday,16,59,NO,NO,NO,NO,16,91,58
11/23/2021 6:00,Tuesday,612,32,NO,NO,NO,YES,15,91,56
11/23/2021 12:00,Tuesday,559,38,NO,NO,NO,YES,16,86,63
11/23/2021 18:00,Tuesday,172,46,NO,NO,NO,NO,15,91,61
11/24/2021 0:00,Wednesday,558,49,YES,NO,NO,NO,17,85,52
11/24/2021 6:00,Wednesday,595,21,YES,NO,NO,YES,18,81,52
11/24/2021 12:00,Wednesday,512,60,YES,NO,NO,YES,18,82,61
11/24/2021 18:00,Wednesday,558,53,YES,NO,NO,YES,17,86,56
11/25/2021 0:00,Thursday,572,36,NO,NO,NO,YES,15,83,56
11/25/2021 6:00,Thursday,300,27,NO,NO,NO,NO,15,84,52
11/25/2021 12:00,Thursday,341,56,NO,NO,NO,NO,18,89,62
11/25/2021 18:00,Thursday,152,26,NO,NO,NO,NO,17,88,57
11/26/2021 0:00,Friday,614,54,NO,NO,YES,NO,15,87,64
11/26/2021 6:00,Friday,542,26,NO,NO,YES,NO,15,84,65
11/26/2021 12:00,Friday,577,26,NO,NO,YES,NO,16,95,54
11/26/2021 18:00,Friday,696,28,NO,NO,YES,YES,18,88,58
11/27/2021 0:00,Saturday,641,51,NO,NO,NO,YES,18,89,52
11/27/2021 6:00,Saturday,679,32,NO,NO,NO,YES,15,83,54
11/27/2021 12:00,Saturday,361,55,NO,NO,NO,NO,15,87,58
11/27/2021 18:00,Saturday,172,40,NO,NO,NO,NO,17,92,53
11/28/2021 0:00,Sunday,583,24,NO,NO,NO,YES,15,93,64
11/28/2021 6:00,Sunday,337,44,NO,NO,NO,NO,17,85,56
11/28/2021 12:00,Sunday,399,48,NO,NO,NO,NO,17,80,63
11/28/2021 18:00,Sunday,178,27,NO,NO,NO,NO,15,91,54
11/29/2021 0:00,Monday,662,54,NO,NO,YES,NO,16,91,54
11/29/2021 6:00,Monday,527,30,NO,NO,YES,NO,17,83,54
11/29/2021 12:00,Monday,535,53,NO,NO,YES,YES,17,84,58
11/29/2021 18:00,Monday,558,43,NO,NO,YES,NO,15,81,54
11/30/2021 0:00,Tuesday,599,40,NO,NO,NO,YES,15,89,64
11/30/2021 6:00,Tuesday,327,55,NO,NO,NO,NO,15,85,54
11/30/2021 12:00,Tuesday,655,37,NO,NO,NO,YES,16,80,52
11/30/2021 18:00,Tuesday,609,49,NO,NO,NO,YES,15,86,54
12/1/2021 0:00,Wednesday,517,55,YES,NO,NO,NO,18,82,60
12/1/2021 6:00,Wednesday,581,40,YES,NO,NO,NO,17,89,54
12/1/2021 12:00,Wednesday,589,50,YES,NO,NO,YES,17,82,54
12/1/2021 18:00,Wednesday,595,55,YES,NO,NO,NO,15,87,64
12/2/2021 0:00,Thursday,501,39,NO,NO,NO,YES,16,87,65
12/2/2021 6:00,Thursday,302,51,NO,NO,NO,NO,17,92,50
12/2/2021 12:00,Thursday,346,29,NO,NO,NO,NO,17,93,60
12/2/2021 18:00,Thursday,156,40,NO,NO,NO,NO,15,94,58
12/3/2021 0:00,Friday,534,41,NO,NO,YES,NO,16,91,59
12/3/2021 6:00,Friday,500,39,NO,NO,YES,NO,17,85,56
12/3/2021 12:00,Friday,632,30,NO,NO,YES,NO,16,88,56
12/3/2021 18:00,Friday,548,25,NO,NO,YES,YES,15,92,52
12/4/2021 0:00,Saturday,682,29,NO,NO,NO,YES,18,80,57
12/4/2021 6:00,Saturday,302,30,NO,NO,NO,NO,15,87,55
12/4/2021 12:00,Saturday,357,49,NO,NO,NO,NO,18,84,58
12/4/2021 18:00,Saturday,172,57,NO,NO,NO,NO,15,80,60
12/5/2021 0:00,Sunday,18,23,NO,NO,NO,NO,15,81,60
12/5/2021 6:00,Sunday,331,30,NO,NO,NO,NO,15,87,61
12/5/2021 12:00,Sunday,341,58,NO,NO,NO,NO,18,93,60
12/5/2021 18:00,Sunday,650,23,NO,NO,NO,YES,15,83,59
12/6/2021 0:00,Monday,599,42,NO,NO,YES,NO,18,91,59
12/6/2021 6:00,Monday,521,33,NO,NO,YES,YES,18,95,50
12/6/2021 12:00,Monday,523,54,NO,NO,YES,YES,18,83,58
12/6/2021 18:00,Monday,683,40,NO,NO,YES,YES,16,90,60
12/7/2021 0:00,Tuesday,18,41,NO,NO,NO,NO,15,81,63
12/7/2021 6:00,Tuesday,350,29,NO,NO,NO,NO,16,92,52
12/7/2021 12:00,Tuesday,382,26,NO,NO,NO,NO,15,89,56
12/7/2021 18:00,Tuesday,174,54,NO,NO,NO,NO,15,94,54
12/8/2021 0:00,Wednesday,517,44,YES,NO,NO,NO,16,89,50
12/8/2021 6:00,Wednesday,544,42,YES,NO,NO,YES,16,83,64
12/8/2021 12:00,Wednesday,519,52,YES,NO,NO,NO,16,92,54
12/8/2021 18:00,Wednesday,564,56,YES,NO,NO,YES,15,88,65
12/9/2021 0:00,Thursday,15,46,NO,NO,NO,NO,15,92,59
12/9/2021 6:00,Thursday,329,25,NO,NO,NO,NO,15,82,60
12/9/2021 12:00,Thursday,342,50,NO,NO,NO,NO,15,86,54
12/9/2021 18:00,Thursday,562,25,NO,NO,NO,YES,15,93,54
12/10/2021 0:00,Friday,611,42,NO,NO,YES,NO,17,80,63
12/10/2021 6:00,Friday,696,32,NO,NO,YES,NO,15,94,65
12/10/2021 12:00,Friday,520,36,NO,NO,YES,NO,18,86,62
12/10/2021 18:00,Friday,602,45,NO,NO,YES,NO,18,85,62
12/11/2021 0:00,Saturday,17,60,NO,NO,NO,NO,16,95,59
12/11/2021 6:00,Saturday,328,36,NO,NO,NO,NO,15,80,61
12/11/2021 12:00,Saturday,381,20,NO,NO,NO,NO,18,85,56
12/11/2021 18:00,Saturday,177,21,NO,NO,NO,NO,17,90,64
12/12/2021 0:00,Sunday,700,48,NO,NO,NO,YES,16,95,52
12/12/2021 6:00,Sunday,341,31,NO,NO,NO,NO,15,94,64
12/12/2021 12:00,Sunday,392,40,NO,NO,NO,NO,16,93,50
12/12/2021 18:00,Sunday,179,56,NO,NO,NO,NO,18,91,56
12/13/2021 0:00,Monday,587,30,NO,NO,YES,YES,16,80,55
12/13/2021 6:00,Monday,635,22,NO,NO,YES,YES,18,91,63
12/13/2021 12:00,Monday,565,45,NO,NO,YES,NO,17,82,59
12/13/2021 18:00,Monday,520,50,NO,NO,YES,YES,16,81,50
12/14/2021 0:00,Tuesday,15,59,NO,NO,NO,NO,15,82,57
12/14/2021 6:00,Tuesday,347,55,NO,NO,NO,NO,17,92,61
12/14/2021 12:00,Tuesday,684,57,NO,NO,NO,YES,16,81,52
12/14/2021 18:00,Tuesday,167,43,NO,NO,NO,NO,16,93,53
12/15/2021 0:00,Wednesday,566,28,YES,NO,NO,YES,16,95,50
12/15/2021 6:00,Wednesday,506,23,YES,NO,NO,NO,15,91,50
12/15/2021 12:00,Wednesday,545,59,YES,NO,NO,YES,16,85,53
12/15/2021 18:00,Wednesday,510,41,YES,NO,NO,NO,18,86,56
12/16/2021 0:00,Thursday,537,21,NO,NO,NO,YES,18,85,57
12/16/2021 6:00,Thursday,537,23,NO,NO,NO,YES,16,83,50
12/16/2021 12:00,Thursday,531,50,NO,NO,NO,YES,18,89,52
12/16/2021 18:00,Thursday,158,50,NO,NO,NO,NO,17,81,65
12/17/2021 0:00,Friday,607,57,NO,NO,YES,NO,17,94,65
12/17/2021 6:00,Friday,623,27,NO,NO,YES,YES,15,81,63
12/17/2021 12:00,Friday,675,33,NO,NO,YES,NO,18,90,54
12/17/2021 18:00,Friday,673,58,NO,NO,YES,YES,16,88,65
12/18/2021 0:00,Saturday,593,28,NO,NO,NO,YES,16,89,60
12/18/2021 6:00,Saturday,639,49,NO,NO,NO,YES,16,86,55
12/18/2021 12:00,Saturday,343,41,NO,NO,NO,NO,17,95,58
12/18/2021 18:00,Saturday,173,43,NO,NO,NO,NO,18,95,58
12/19/2021 0:00,Sunday,16,20,NO,NO,NO,NO,15,93,62
12/19/2021 6:00,Sunday,682,40,NO,NO,NO,YES,17,83,53
12/19/2021 12:00,Sunday,583,29,NO,NO,NO,YES,16,85,53
12/19/2021 18:00,Sunday,155,20,NO,NO,NO,NO,15,92,63
12/20/2021 0:00,Monday,686,57,NO,NO,YES,NO,15,89,53
12/20/2021 6:00,Monday,698,23,NO,NO,YES,YES,15,82,60
12/20/2021 12:00,Monday,527,32,NO,NO,YES,NO,17,95,60
12/20/2021 18:00,Monday,596,42,NO,NO,YES,NO,15,84,64
12/21/2021 0:00,Tuesday,18,21,NO,NO,NO,NO,17,82,58
12/21/2021 6:00,Tuesday,308,32,NO,NO,NO,NO,16,84,63
12/21/2021 12:00,Tuesday,381,37,NO,NO,NO,NO,17,95,59
12/21/2021 18:00,Tuesday,155,21,NO,NO,NO,NO,18,85,53
12/22/2021 0:00,Wednesday,117,46,YES,YES,NO,NO,18,80,56
12/22/2021 6:00,Wednesday,116,31,YES,YES,NO,NO,18,80,58
12/22/2021 12:00,Wednesday,114,57,YES,YES,NO,NO,15,90,61
12/22/2021 18:00,Wednesday,117,31,YES,YES,NO,YES,16,90,63
12/23/2021 0:00,Thursday,107,37,NO,YES,NO,NO,15,91,53
12/23/2021 6:00,Thursday,116,23,NO,YES,NO,NO,17,86,53
12/23/2021 12:00,Thursday,120,57,NO,YES,NO,NO,17,89,53
12/23/2021 18:00,Thursday,117,21,NO,YES,NO,YES,16,89,58
12/24/2021 0:00,Friday,531,23,NO,NO,YES,NO,17,80,56
12/24/2021 6:00,Friday,658,38,NO,NO,YES,NO,16,81,62
12/24/2021 12:00,Friday,549,41,NO,NO,YES,YES,18,84,65
12/24/2021 18:00,Friday,642,31,NO,NO,YES,NO,18,90,59
12/25/2021 0:00,Saturday,109,47,NO,YES,NO,NO,17,88,57
12/25/2021 6:00,Saturday,120,58,NO,YES,NO,NO,17,92,51
12/25/2021 12:00,Saturday,104,36,NO,YES,NO,NO,15,81,59
12/25/2021 18:00,Saturday,107,21,NO,YES,NO,YES,16,83,52
12/26/2021 0:00,Sunday,109,41,NO,YES,NO,NO,15,90,65
